unique_id,race,race_imputed,imputation_probability,date,city,state,zip,county,agencies,highest_force,armed,weapon,aggressive,fleeing,intended_use_of_force,GEOID
25511,Asian/Pacific Islander,Asian/Pacific Islander,,2019-01-29,Honolulu,HI,96817,Honolulu,Honolulu Police Department,Gunshot,Unarmed,None,None/Police alleged vehicular assault,Fleeing/Vehicle,Deadly force,15003004801
25501,European-American/White,European-American/White,,2019-01-28,Red Bluff,CA,96080,Tehama,Tehama County Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,06103000201
25502,European-American/White,European-American/White,,2019-01-28,Wichita,KS,67216,Sedgwick,Sedgwick County Sheriff's Office,Gunshot,Armed,Firearm/Replica firearm,Brandished weapon,Not fleeing,Deadly force,20173005900
25503,European-American/White,European-American/White,,2019-01-28,Houston,TX,77012,Harris,Houston Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,48201311502
25504,African-American/Black,African-American/Black,,2019-01-28,Newark,NJ,07103,Essex,Newark Police Department,Gunshot,Armed,Firearm/Handgun,None,Fleeing/Vehicle,Deadly force,34013003100
25505,African-American/Black,African-American/Black,,2019-01-28,Jackson,MI,49203,Jackson,Jackson Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,26075001100
25506,African-American/Black,African-American/Black,,2019-01-28,Mercury,NV,89023,Nye,Nye County Sheriff's Office,Gunshot,Uncertain,Uncertain,Advanced toward officer(s),Not fleeing,Deadly force,32023980500
25507,European-American/White,European-American/White,,2019-01-28,Binghamton,NY,13904,Broome,New York State Police,Gunshot,Armed,Firearm/Rifle,Used weapon,Not fleeing,Deadly force,36007012600
25508,European-American/White,European-American/White,,2019-01-28,Houston,TX,77012,Harris,Houston Police Department,Gunshot,Unarmed,None,Sudden threatening movement,Not fleeing,Deadly force,48201311502
25509,Race unspecified,European-American/White,0.946710699,2019-01-28,Richvale,CA,95974,Butte,Butte County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Vehicle,Deadly force,06007003600
25498,Native American/Alaskan,Native American/Alaskan,,2019-01-27,Rosebud,SD,57570,Todd,Rosebud Sioux Tribal Police Department,Gunshot,Unarmed,None,None,Fleeing/Vehicle,Deadly force,46121940100
25495,European-American/White,European-American/White,,2019-01-25,Dyersburg,TN,38024,Dyer,Dyer County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,47045964900
25496,Race unspecified,European-American/White,0.843925961,2019-01-25,Century,FL,32535,Escambia,Escambia County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,12033003900
25497,Race unspecified,European-American/White,0.476648584,2019-01-25,Garland,TX,75041,Dallas,Garland Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,48113018403
25612,European-American/White,European-American/White,,2019-01-25,Florence,MS,39073,Rankin,Rankin County Sheriff's Office,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,28121021003
25492,Hispanic/Latino,Hispanic/Latino,,2019-01-24,Ehrenberg,AZ,85334,La Paz,"Arizona Department of Public Safety, La Paz County Sheriff's Office",Gunshot,Uncertain,Uncertain,Sudden threatening movement,Fleeing/Vehicle,Deadly force,04012020602
25493,Hispanic/Latino,Hispanic/Latino,,2019-01-24,Las Vegas,NV,89123,Clark,Las Vegas Metropolitan Police Department,Gunshot,Armed,Firearm/Rifle,Self-inflicted injury,Not fleeing,Deadly force,32003002829
25494,European-American/White,European-American/White,,2019-01-24,St. Louis,MO,63111,Saint Louis City,St. Louis Metropolitan Police Department,Gunshot,Unarmed,None,None,Not fleeing,Deadly force,29510101400
25487,African-American/Black,African-American/Black,,2019-01-23,Spokane,WA,99205,Spokane,Spokane Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,53063002000
25488,Hispanic/Latino,Hispanic/Latino,,2019-01-23,Flagstaff,AZ,86001,Coconino,Arizona Department of Public Safety,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,04005001103
25490,Race unspecified,Race unspecified,,2019-01-23,Naschitti,NM,87325,McKinley,Navajo Police Department,Gunshot,Uncertain,Uncertain,Uncertain,Uncertain,Deadly force,35045943100
25491,European-American/White,European-American/White,,2019-01-23,Flagstaff,AZ,86001,Coconino,Arizona Department of Public Safety,Gunshot,Unarmed,None,None,Fleeing/Foot,Deadly force,04005001103
25611,European-American/White,European-American/White,,2019-01-23,Valparaiso,IN,46385,Porter,Porter County Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Used weapon,Not fleeing,Deadly force,18127050505
25486,African-American/Black,African-American/Black,,2019-01-22,Atlanta,GA,30311,Fulton,Atlanta Police Department,Gunshot,Unarmed,None,None,Not fleeing,Deadly force,13121007808
25485,Hispanic/Latino,Hispanic/Latino,,2019-01-21,North Las Vegas,NV,89030,Clark,North Las Vegas Police Department,Gunshot,Unarmed,None,Reached to waist,Not fleeing,Deadly force,32003003800
25547,Race unspecified,Hispanic/Latino,0.979886374,2019-01-21,Prosser,WA,99350,Benton,"Benton County Sheriff's Office, Washington State Patrol",Tasered,Armed,Firearm/Handgun,Struggled,Not fleeing,Less-than-lethal force,53005011802
25467,European-American/White,European-American/White,,2019-01-20,Billings,MT,59101,Yellowstone,Billings Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,30111000200
25484,Hispanic/Latino,Hispanic/Latino,,2019-01-20,Richland,WA,99352,Benton,Richland Police Department,Beaten/Bludgeoned with instrument,Unarmed,None,Struggled,Not fleeing,Less-than-lethal force,53005010201
25462,European-American/White,European-American/White,,2019-01-19,Knoxville,TN,37912,Knox,Knoxville Police Department,Gunshot,Unarmed,None,None/Police alleged vehicular assault,Fleeing/Vehicle,Deadly force,47093003902
25463,European-American/White,European-American/White,,2019-01-19,Woodburn,OR,97013,Clackamas,Clackamas County Sheriff's Office,Gunshot,Unarmed,None,Sudden threatening movement,Not fleeing,Deadly force,41005023800
25464,European-American/White,European-American/White,,2019-01-19,St. Louis Park,MN,55426,Hennepin,St. Louis Park Police Department,Gunshot,Unarmed,None,Sudden threatening movement,Not fleeing,Deadly force,27053022400
25465,Race unspecified,Race unspecified,,2019-01-19,Biloxi,MS,39532,Harrison,Biloxi Police Department,Gunshot,Armed,Firearm/Gun,Self-inflicted injury,Not fleeing,Deadly force,28047003309
25460,Race unspecified,European-American/White,0.968564718,2019-01-18,O'Fallon,MO,63366,St. Charles,O'Fallon Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,29183311712
25451,African-American/Black,African-American/Black,,2019-01-16,West Memphis,AR,72301,Crittenden,West Memphis Police Department,Gunshot,Unarmed,None,None,Fleeing/Vehicle,Deadly force,05035030102
25452,European-American/White,European-American/White,,2019-01-16,Evans,CO,80620,Weld,La Salle Police Department,Gunshot,Unarmed,None,Advanced toward officer(s),Not fleeing,Deadly force,08123001006
25453,European-American/White,European-American/White,,2019-01-16,West Memphis,AR,72301,Crittenden,West Memphis Police Department,Gunshot,Unarmed,None,None,Fleeing/Vehicle,Deadly force,05035030102
25454,European-American/White,European-American/White,,2019-01-16,Charlotte,NC,28208,Mecklenburg,Charlotte-Mecklenburg Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,37119003600
25455,African-American/Black,African-American/Black,,2019-01-16,Silver Spring,MD,20910,Montgomery,Montgomery County Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Foot,Deadly force,24031702501
25457,European-American/White,European-American/White,,2019-01-16,Fort Lupton,CO,80621,Weld,Fort Lupton Police Department,Gunshot,Unarmed,None,Advanced toward officer(s),Not fleeing,Deadly force,08123001910
25458,European-American/White,European-American/White,,2019-01-16,Sperry,OK,74073,Tulsa,Tulsa County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Sudden threatening movement,Not fleeing,Deadly force,40143009101
25444,Hispanic/Latino,Hispanic/Latino,,2019-01-15,Tempe,AZ,85282,Maricopa,Tempe Police Department,Gunshot,Armed,Firearm/Replica firearm,Brandished weapon,Fleeing/Foot,Deadly force,04013319708
25445,African-American/Black,African-American/Black,,2019-01-15,Atlanta,GA,30303,Fulton,Atlanta Police Department,Gunshot,Unarmed,None,None,Fleeing/Vehicle,Deadly force,13121004400
25446,European-American/White,European-American/White,0.970847178,2019-01-15,Aurora,CO,80012,Arapahoe,Aurora Police Department,Gunshot,Unarmed,None,None,Not fleeing,Deadly force,08005080200
25447,African-American/Black,African-American/Black,,2019-01-15,Aurora,CO,80012,Arapahoe,Aurora Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,08005080200
25449,African-American/Black,African-American/Black,,2019-01-15,St. Louis,MO,63115,St. Louis City,St. Louis Metropolitan Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,29510106400
25450,European-American/White,European-American/White,,2019-01-15,Roseville,CA,95661,Placer,Placer County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,06061022400
25436,Race unspecified,European-American/White,0.751098513,2019-01-14,Gainesville,GA,30501,Hall,Gainesville Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,13139000901
25437,African-American/Black,African-American/Black,,2019-01-14,Swedesboro,NJ,08085,Gloucester,Gloucester County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,34015502400
25440,European-American/White,European-American/White,,2019-01-14,Odessa,TX,79764,Ector,Ector County Sheriff's Office,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,48135000100
25441,African-American/Black,African-American/Black,,2019-01-14,Marysville,CA,95901,Yuba,Yuba County Sheriff's Office,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,06115040302
25442,Hispanic/Latino,Hispanic/Latino,,2019-01-14,El Paso,TX,79936,El Paso,El Paso Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Foot,Deadly force,48141004307
25443,African-American/Black,African-American/Black,,2019-01-14,Vacaville,CA,95688,Solano,Vacaville Police Department,Gunshot,Armed,Edged weapon/Knife,Used weapon,Not fleeing,Deadly force,06095253101
25432,Race unspecified,European-American/White,0.546812814,2019-01-13,Lakewood,WA,98499,Pierce,Lakewood Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,53053071803
25433,Hispanic/Latino,Hispanic/Latino,,2019-01-13,Cathedral City,CA,92234,Riverside,Cathedral City Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,06065044926
25434,Hispanic/Latino,Hispanic/Latino,,2019-01-13,Cathedral City,CA,92234,Riverside,Cathedral City Police Department,Gunshot,Unarmed,None,None,Not fleeing,Deadly force,06065044926
25439,European-American/White,European-American/White,,2019-01-13,White Lake,SD,57383,Aurora,U.S. Marshals Service,Gunshot,Uncertain,Uncertain,Uncertain,Not fleeing,Deadly force,46003973600
25658,African-American/Black,African-American/Black,,2019-01-13,Jackson,MS,39204,Hinds,Jackson Police Department,Beaten/Bludgeoned with instrument,Unarmed,None,Struggled,Not fleeing,Less-than-lethal force,28049003200
25856,Hispanic/Latino,Hispanic/Latino,,2019-01-13,Pueblo,CO,81007,Pueblo,Pueblo County Sheriff's Office,Gunshot,Unarmed,None,None,Fleeing/Vehicle,Deadly force,08101002923
25427,European-American/White,European-American/White,,2019-01-12,Sunman,IN,47041,Ripley,"Indiana State Police, Dearborn County Sheriff's Office",Gunshot,Armed,Firearm/Pellet gun,Brandished weapon,Not fleeing,Deadly force,18029080101
25428,Hispanic/Latino,Hispanic/Latino,,2019-01-12,Calabasas,CA,91302,Los Angeles,"Ventura County Sheriff's Office, California Highway Patrol",Gunshot,Armed,Other/Car molding,Advanced toward officer(s),Not fleeing,Deadly force,06037800205
25429,European-American/White,European-American/White,,2019-01-12,Colorado Springs,CO,80905,El Paso,Colorado Springs Police Department,Gunshot,Armed,Edged weapon/Hatchet,Brandished weapon,Not fleeing,Deadly force,08041003001
25422,Hispanic/Latino,Hispanic/Latino,,2019-01-11,Eugene,OR,97402,Lane,Eugene Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,41039002600
25423,African-American/Black,African-American/Black,,2019-01-11,Phoenix,AZ,85037,Maricopa,Phoenix Police Department,Gunshot,Uncertain,Uncertain,Uncertain,Fleeing/Foot,Deadly force,04013082016
25424,African-American/Black,African-American/Black,,2019-01-11,Lake Charles,LA,70601,Calcasieu,Lake Charles Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Foot,Deadly force,22019001402
25425,Race unspecified,Race unspecified,,2019-01-11,Huntsville,TX,77340,Walker,Huntsville Police Department,Gunshot,Armed,Edged weapon/Hatchet,Advanced toward officer(s),Not fleeing,Deadly force,48471790301
25426,African-American/Black,African-American/Black,,2019-01-11,Arlington,TX,76012,Tarrant,Arlington Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,48439121615
25420,African-American/Black,African-American/Black,,2019-01-10,Eclectic,AL,36024,Elmore,Elmore County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,01051030200
25476,European-American/White,European-American/White,,2019-01-10,Wichita,KS,67203,Sedgwick,Wichita Police Department,Gunshot,Unarmed,None,None/Police alleged vehicular assault,Fleeing/Vehicle,Deadly force,20173000300
28249,Hispanic/Latino,Hispanic/Latino,,2019-01-10,Riverton,WY,82501,Fremont,U.S. Bureau of Alcohol Tobacco Firearms and Explosives,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,56013940301
25416,Race unspecified,European-American/White,0.996523155,2019-01-08,Leadwood,MO,63653,St. Francois,Missouri State Highway Patrol,Gunshot,Armed,Firearm/Rifle,Brandished weapon,Not fleeing,Deadly force,29187950401
25474,Race unspecified,European-American/White,0.91646312,2019-01-08,Midland,TX,79706,Midland,Midland County Sheriff's Office,Gunshot,Armed,Edged weapon/Broken bottle,Advanced toward officer(s),Not fleeing,Deadly force,48329010128
25406,Hispanic/Latino,Hispanic/Latino,,2019-01-07,Kent,WA,98030,King,Kent Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Vehicle,Deadly force,53033029505
25407,African-American/Black,African-American/Black,,2019-01-07,Decatur,GA,30032,DeKalb,Clarkston Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Vehicle,Deadly force,13089023504
25408,Race unspecified,African-American/Black,0.526783466,2019-01-07,Utica,NY,13502,Oneida,Albany Police Department,Gunshot,Armed,Edged weapon/Knife,Brandished weapon,Not fleeing,Deadly force,36065021104
25413,European-American/White,European-American/White,,2019-01-07,Spokane,WA,99205,Spokane,Spokane Police Department,Gunshot,Armed,Uncertain,Uncertain,Not fleeing,Deadly force,53063001900
25414,European-American/White,European-American/White,,2019-01-07,Tulsa,OK,74115,Tulsa,U.S. Marshals Service,Gunshot,Armed,Edged weapon/Knife,Used weapon,Not fleeing,Deadly force,40143001500
25539,Hispanic/Latino,Hispanic/Latino,,2019-01-07,Tucson,AZ,85756,Pima,Pima County Sheriff's Department,Tasered,Uncertain,Uncertain,Struggled,Not fleeing,Less-than-lethal force,04019004114
25401,African-American/Black,African-American/Black,,2019-01-06,Portland,OR,97216,Multnomah,Portland Police Bureau,Gunshot,Armed,Edged weapon/Knife,Brandished weapon,Not fleeing,Deadly force,41051008201
25403,Asian/Pacific Islander,Asian/Pacific Islander,,2019-01-06,Houston,TX,77086,Harris,Harris County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,48201533904
25404,Race unspecified,European-American/White,0.727529607,2019-01-06,Cache,OK,73527,Comanche,Cache Police Department,Gunshot,Armed,Firearm/Rifle,Used weapon,Not fleeing,Deadly force,40031002302
25405,African-American/Black,African-American/Black,,2019-01-06,Hurricane,WV,25526,Putnam,"Hurricane Police Department, Putnam County Sheriff's Office",Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Vehicle,Deadly force,54079020608
25395,European-American/White,European-American/White,,2019-01-05,Oak Grove,OR,97267,Clackamas,Clackamas County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Self-inflicted injury,Not fleeing,Deadly force,41005021300
25396,Race unspecified,European-American/White,0.851480845,2019-01-05,Union,SC,29379,Union,Union County Sheriff's Office,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,45087030300
